  Time (min)    V neg      V pos       Cur (A/m2)    Temp (C)   Heat Gen (W/m3)
  50.001547    0.187927    4.176234    -80.0000     24.850000   3.0640228E+04
  50.002035    0.187630    4.176865    -80.0000     24.850000   3.0951758E+04
  50.002572    0.187341    4.177475    -80.0000     24.850000   3.1252261E+04
  50.003162    0.187055    4.178077    -80.0000     24.850000   3.1547492E+04
  50.003812    0.186768    4.178678    -80.0000     24.850000   3.1841240E+04
  50.004526    0.186478    4.179285    -80.0000     24.850000   3.2136220E+04
  50.005312    0.186184    4.179902    -80.0000     24.850000   3.2434490E+04
  50.006177    0.185883    4.180531    -80.0000     24.850000   3.2737704E+04
  50.007128    0.185575    4.181178    -80.0000     24.850000   3.3047237E+04
  50.008174    0.185258    4.181844    -80.0000     24.850000   3.3364283E+04
  50.009325    0.184931    4.182532    -80.0000     24.850000   3.3689897E+04
  50.010591    0.184594    4.183245    -80.0000     24.850000   3.4025040E+04
  50.011983    0.184245    4.183985    -80.0000     24.850000   3.4370595E+04
  50.013515    0.183883    4.184755    -80.0000     24.850000   3.4727393E+04
  50.015200    0.183509    4.185556    -80.0000     24.850000   3.5096209E+04
  50.017053    0.183120    4.186392    -80.0000     24.850000   3.5477782E+04
  50.019092    0.182716    4.187264    -80.0000     24.850000   3.5872806E+04
  50.021334    0.182296    4.188175    -80.0000     24.850000   3.6281937E+04
  50.023801    0.181859    4.189128    -80.0000     24.850000   3.6705780E+04
  50.026514    0.181404    4.190125    -80.0000     24.850000   3.7144893E+04
  50.029499    0.180931    4.191167    -80.0000     24.850000   3.7599763E+04
  50.032782    0.180439    4.192259    -80.0000     24.850000   3.8070806E+04
  50.036394    0.179927    4.193401    -80.0000     24.850000   3.8558338E+04
  50.040367    0.179393    4.194597    -80.0000     24.850000   3.9062557E+04
  50.044737    0.178837    4.195849    -80.0000     24.850000   3.9583511E+04
  50.049544    0.178259    4.197158    -80.0000     24.850000   4.0121068E+04
  50.054831    0.177658    4.198527    -80.0000     24.850000   4.0674868E+04
  50.060648    0.177033    4.199958    -80.0000     24.850000   4.1244277E+04
  50.067046    0.176385    4.201451    -80.0000     24.850000   4.1828321E+04
  50.074084    0.175713    4.203009    -80.0000     24.850000   4.2425622E+04
  50.081826    0.175017    4.204632    -80.0000     24.850000   4.3034308E+04
  50.090341    0.174299    4.206320    -80.0000     24.850000   4.3651929E+04
  50.099709    0.173559    4.208073    -80.0000     24.850000   4.4275343E+04
  50.110013    0.172800    4.209889    -80.0000     24.850000   4.4900609E+04
  50.121348    0.172025    4.211767    -80.0000     24.850000   4.5522863E+04
  50.133816    0.171237    4.213702    -80.0000     24.850000   4.6136204E+04
  50.147531    0.170440    4.215692    -80.0000     24.850000   4.6733570E+04
  50.162617    0.169640    4.217729    -80.0000     24.850000   4.7306656E+04
  50.179212    0.168841    4.219808    -80.0000     24.850000   4.7845839E+04
  50.197467    0.168050    4.221918    -80.0000     24.850000   4.8340164E+04
  50.217547    0.167273    4.224050    -80.0000     24.850000   4.8777361E+04
  50.239635    0.166515    4.226192    -80.0000     24.850000   4.9143945E+04
  50.263932    0.165781    4.228328    -80.0000     24.850000   4.9425353E+04
  50.290658    0.165075    4.230446    -80.0000     24.850000   4.9606193E+04
  50.320057    0.164400    4.232526    -80.0000     24.850000   4.9670629E+04
  50.352397    0.163756    4.234552    -80.0000     24.850000   4.9603026E+04
  50.387970    0.163146    4.236507    -80.0000     24.850000   4.9388978E+04
  50.427100    0.162568    4.238374    -80.0000     24.850000   4.9016903E+04
  50.470143    0.162024    4.240140    -80.0000     24.850000   4.8480299E+04
  50.517491    0.161512    4.241798    -80.0000     24.850000   4.7780740E+04
  50.569573    0.161030    4.243351    -80.0000     24.850000   4.6931590E+04
  50.626864    0.160576    4.244824    -80.0000     24.850000   4.5962555E+04
  50.689884    0.160149    4.246276    -80.0000     24.850000   4.4924943E+04
  50.759205    0.159745    4.247814    -80.0000     24.850000   4.3895214E+04
  50.835459    0.159360    4.249596    -80.0000     24.850000   4.2970446E+04
  50.919338    0.158987    4.251810    -80.0000     24.850000   4.2256141E+04
  51.011605    0.158618    4.254689    -80.0000     24.850000   4.1864642E+04
  51.113099    0.158239    4.258579    -80.0000     24.850000   4.1943335E+04
  51.224743    0.157831    4.264117    -80.0000     24.850000   4.2737508E+04
  51.347550    0.157369    4.272164    -80.0000     24.850000   4.4575394E+04
  51.482639    0.156824    4.282146    -80.0000     24.850000   4.7274187E+04
  51.631236    0.156178    4.290998    -80.0000     24.850000   4.9720553E+04
  51.794693    0.155431    4.297164    -80.0000     24.850000   5.1189846E+04
  51.974495    0.154592    4.301497    -80.0000     24.850000   5.1475550E+04
  52.172278    0.153657    4.305174    -80.0000     24.850000   5.0165754E+04
  52.389839    0.152607    4.308991    -80.0000     24.850000   4.7419844E+04
  52.629157    0.151418    4.313401    -80.0000     24.850000   4.4442751E+04
  52.892406    0.150064    4.318642    -80.0000     24.850000   4.3119449E+04
  53.181979    0.148528    4.324848    -80.0000     24.850000   4.3654420E+04
  53.500511    0.146788    4.332105    -80.0000     24.850000   4.4866182E+04
  53.850895    0.144820    4.340470    -80.0000     24.850000   4.6178180E+04
  54.236318    0.142596    4.349975    -80.0000     24.850000   4.7445377E+04
  54.660283    0.140075    4.360626    -80.0000     24.850000   4.8641840E+04
  55.000000    0.137973    4.369213    -80.0000     24.850000   4.9495027E+04
  55.000000    0.171647    4.241995     93.0000     24.850000   1.0071134E+04
  55.000000    0.171647    4.241995     93.0000     24.850000   1.0071134E+04
  55.000333    0.175059    4.240749     93.0000     24.850000   1.1860476E+04
  55.000700    0.176577    4.239954     93.0000     24.850000   1.2752460E+04
  55.001103    0.177566    4.239305     93.0000     24.850000   1.3384980E+04
  55.001547    0.178319    4.238723     93.0000     24.850000   1.3901269E+04
  55.002035    0.178942    4.238174     93.0000     24.850000   1.4354172E+04
  55.002572    0.179482    4.237641     93.0000     24.850000   1.4768815E+04
  55.003162    0.179966    4.237115     93.0000     24.850000   1.5159291E+04
  55.003812    0.180411    4.236589     93.0000     24.850000   1.5534354E+04
  55.004526    0.180826    4.236057     93.0000     24.850000   1.5899959E+04
  55.005312    0.181220    4.235516     93.0000     24.850000   1.6260374E+04
  55.006177    0.181597    4.234963     93.0000     24.850000   1.6618868E+04
  55.007128    0.181961    4.234394     93.0000     24.850000   1.6978017E+04
  55.008174    0.182316    4.233807     93.0000     24.850000   1.7339966E+04
  55.009325    0.182664    4.233199     93.0000     24.850000   1.7706530E+04
  55.010591    0.183006    4.232570     93.0000     24.850000   1.8079322E+04
  55.011983    0.183345    4.231915     93.0000     24.850000   1.8459779E+04
  55.013515    0.183682    4.231233     93.0000     24.850000   1.8849242E+04
  55.015200    0.184017    4.230522     93.0000     24.850000   1.9248957E+04
  55.017053    0.184353    4.229779     93.0000     24.850000   1.9660130E+04
  55.019092    0.184690    4.229002     93.0000     24.850000   2.0083914E+04
  55.021334    0.185028    4.228188     93.0000     24.850000   2.0521453E+04
  55.023801    0.185368    4.227335     93.0000     24.850000   2.0973867E+04
  55.026514    0.185712    4.226441     93.0000     24.850000   2.1442284E+04
  55.029499    0.186058    4.225502     93.0000     24.850000   2.1927825E+04
  55.032782    0.186409    4.224516     93.0000     24.850000   2.2431633E+04
  55.036394    0.186763    4.223480     93.0000     24.850000   2.2954849E+04
  55.040367    0.187122    4.222390     93.0000     24.850000   2.3498648E+04
  55.044737    0.187486    4.221243     93.0000     24.850000   2.4064207E+04
  55.049544    0.187855    4.220036     93.0000     24.850000   2.4652735E+04
  55.054831    0.188230    4.218765     93.0000     24.850000   2.5265447E+04
  55.060648    0.188611    4.217426     93.0000     24.850000   2.5903583E+04
  55.067046    0.188998    4.216015     93.0000     24.850000   2.6568382E+04
  55.074084    0.189392    4.214528     93.0000     24.850000   2.7261099E+04
  55.081826    0.189793    4.212961     93.0000     24.850000   2.7982965E+04
  55.090341    0.190201    4.211309     93.0000     24.850000   2.8735204E+04
  55.099709    0.190616    4.209566     93.0000     24.850000   2.9518985E+04
  55.110013    0.191039    4.207729     93.0000     24.850000   3.0335423E+04
  55.121348    0.191469    4.205792     93.0000     24.850000   3.1185521E+04
  55.133816    0.191907    4.203749     93.0000     24.850000   3.2070157E+04
  55.147531    0.192353    4.201596     93.0000     24.850000   3.2990002E+04
  55.162617    0.192805    4.199327     93.0000     24.850000   3.3945485E+04
  55.179212    0.193264    4.196937     93.0000     24.850000   3.4936683E+04
  55.197467    0.193729    4.194421     93.0000     24.850000   3.5963243E+04
  55.217547    0.194199    4.191777     93.0000     24.850000   3.7024230E+04
  55.239635    0.194673    4.189001     93.0000     24.850000   3.8117992E+04
  55.263932    0.195150    4.186092     93.0000     24.850000   3.9241944E+04
  55.290658    0.195630    4.183052     93.0000     24.850000   4.0392374E+04
  55.320057    0.196110    4.179885     93.0000     24.850000   4.1564162E+04
  55.352397    0.196592    4.176598     93.0000     24.850000   4.2750543E+04
  55.387970    0.197073    4.173205     93.0000     24.850000   4.3942814E+04
  55.427100    0.197554    4.169722     93.0000     24.850000   4.5130142E+04
  55.470143    0.198034    4.166171     93.0000     24.850000   4.6299432E+04
  55.517491    0.198514    4.162582     93.0000     24.850000   4.7435550E+04
  55.569573    0.198998    4.158987     93.0000     24.850000   4.8522304E+04
  55.626864    0.199494    4.155422     93.0000     24.850000   4.9545770E+04
  55.689884    0.200029    4.151908     93.0000     24.850000   5.0503810E+04
  55.759205    0.200646    4.148402     93.0000     24.850000   5.1430139E+04
  55.835459    0.201396    4.144673     93.0000     24.850000   5.2441331E+04
  55.919338    0.202313    4.140248     93.0000     24.850000   5.3753512E+04
  56.011605    0.203417    4.134629     93.0000     24.850000   5.5593036E+04
  56.113099    0.204738    4.127396     93.0000     24.850000   5.8154342E+04
  56.224743    0.206347    4.118209     93.0000     24.850000   6.1605522E+04
  56.347550    0.208396    4.107536     93.0000     24.850000   6.5799538E+04
  56.482639    0.211162    4.097691     93.0000     24.850000   6.9856092E+04
  56.631236    0.214921    4.090023     93.0000     24.850000   7.3228490E+04
  56.794693    0.219538    4.083570     93.0000     24.850000   7.5790418E+04
  56.974495    0.224325    4.077101     93.0000     24.850000   7.6917377E+04
  57.172278    0.228456    4.069549     93.0000     24.850000   7.6887054E+04
  57.389839    0.231641    4.059796     93.0000     24.850000   7.6741704E+04
  57.629157    0.233904    4.046514     93.0000     24.850000   7.8234688E+04
  57.892406    0.235586    4.028720     93.0000     24.850000   8.2689064E+04
  58.181979    0.237347    4.008260     93.0000     24.850000   8.7537760E+04
  58.500511    0.239344    3.990071     93.0000     24.850000   8.8600877E+04
  58.850895    0.241557    3.976479     93.0000     24.850000   8.3958102E+04
  59.236318    0.243980    3.965788     93.0000     24.850000   7.6666681E+04
  59.660283    0.246660    3.955908     93.0000     24.850000   7.0665444E+04
  60.000000    0.248891    3.948254     93.0000     24.850000   6.8376136E+04
  60.000000    0.231570    4.034144      0.0000     24.850000   1.0106767E+03
  60.000000    0.231570    4.034144      0.0000     24.850000   1.0106767E+03
  60.000333    0.230844    4.034627      0.0000     24.850000   9.1752184E+02
  60.000700    0.230420    4.034937      0.0000     24.850000   8.6340264E+02
  60.001103    0.230096    4.035191      0.0000     24.850000   8.2238079E+02
  60.001547    0.229821    4.035419      0.0000     24.850000   7.8778587E+02
  60.002035    0.229574    4.035635      0.0000     24.850000   7.5696984E+02
  60.002572    0.229345    4.035845      0.0000     24.850000   7.2863271E+02
  60.003162    0.229129    4.036054      0.0000     24.850000   7.0203179E+02
  60.003812    0.228920    4.036263      0.0000     24.850000   6.7671381E+02
  60.004526    0.228718    4.036474      0.0000     24.850000   6.5237699E+02
  60.005312    0.228520    4.036690      0.0000     24.850000   6.2882098E+02
  60.006177    0.228324    4.036912      0.0000     24.850000   6.0590332E+02
  60.007128    0.228131    4.037140      0.0000     24.850000   5.8352942E+02
  60.008174    0.227938    4.037376      0.0000     24.850000   5.6163218E+02
  60.009325    0.227745    4.037620      0.0000     24.850000   5.4017252E+02
  60.010591    0.227552    4.037874      0.0000     24.850000   5.1912683E+02
  60.011983    0.227358    4.038138      0.0000     24.850000   4.9849083E+02
  60.013515    0.227162    4.038414      0.0000     24.850000   4.7827031E+02
  60.015200    0.226965    4.038701      0.0000     24.850000   4.5848620E+02
  60.017053    0.226766    4.039002      0.0000     24.850000   4.3916687E+02
  60.019092    0.226564    4.039316      0.0000     24.850000   4.2035365E+02
  60.021334    0.226359    4.039645      0.0000     24.850000   4.0209403E+02
  60.023801    0.226152    4.039989      0.0000     24.850000   3.8444718E+02
  60.026514    0.225941    4.040350      0.0000     24.850000   3.6747775E+02
  60.029499    0.225726    4.040729      0.0000     24.850000   3.5126125E+02
  60.032782    0.225508    4.041125      0.0000     24.850000   3.3587803E+02
  60.036394    0.225285    4.041541      0.0000     24.850000   3.2141847E+02
  60.040367    0.225058    4.041977      0.0000     24.850000   3.0797698E+02
  60.044737    0.224826    4.042434      0.0000     24.850000   2.9565676E+02
  60.049544    0.224589    4.042912      0.0000     24.850000   2.8456365E+02
  60.054831    0.224346    4.043413      0.0000     24.850000   2.7481037E+02
  60.060648    0.224098    4.043938      0.0000     24.850000   2.6651006E+02
  60.067046    0.223844    4.044487      0.0000     24.850000   2.5977988E+02
  60.074084    0.223584    4.045060      0.0000     24.850000   2.5473412E+02
  60.081826    0.223318    4.045659      0.0000     24.850000   2.5148716E+02
  60.090341    0.223044    4.046284      0.0000     24.850000   2.5014607E+02
  60.099709    0.222764    4.046935      0.0000     24.850000   2.5081287E+02
  60.110013    0.222476    4.047613      0.0000     24.850000   2.5357656E+02
  60.121348    0.222180    4.048317      0.0000     24.850000   2.5851470E+02
  60.133816    0.221876    4.049047      0.0000     24.850000   2.6568484E+02
  60.147531    0.221564    4.049803      0.0000     24.850000   2.7512531E+02
  60.162617    0.221243    4.050584      0.0000     24.850000   2.8684617E+02
  60.179212    0.220914    4.051389      0.0000     24.850000   3.0082938E+02
  60.197467    0.220576    4.052216      0.0000     24.850000   3.1701928E+02
  60.217547    0.220229    4.053065      0.0000     24.850000   3.3532236E+02
  60.239635    0.219875    4.053934      0.0000     24.850000   3.5559757E+02
  60.263932    0.219513    4.054819      0.0000     24.850000   3.7765574E+02
  60.290658    0.219146    4.055720      0.0000     24.850000   4.0124982E+02
  60.320057    0.218775    4.056633      0.0000     24.850000   4.2607445E+02
  60.352397    0.218402    4.057555      0.0000     24.850000   4.5175680E+02
  60.387970    0.218030    4.058483      0.0000     24.850000   4.7785790E+02
  60.427100    0.217662    4.059413      0.0000     24.850000   5.0386669E+02
  60.470143    0.217302    4.060342      0.0000     24.850000   5.2920682E+02
  60.517491    0.216953    4.061265      0.0000     24.850000   5.5323854E+02
  60.569573    0.216620    4.062178      0.0000     24.850000   5.7527582E+02
  60.626864    0.216305    4.063074      0.0000     24.850000   5.9460020E+02
  60.689884    0.216011    4.063950      0.0000     24.850000   6.1049050E+02
  60.759205    0.215739    4.064800      0.0000     24.850000   6.2224804E+02
  60.835459    0.215489    4.065616      0.0000     24.850000   6.2923538E+02
  60.919338    0.215261    4.066395      0.0000     24.850000   6.3090721E+02
  61.011605    0.215051    4.067129      0.0000     24.850000   6.2685324E+02
  61.113099    0.214854    4.067814      0.0000     24.850000   6.1683456E+02
  61.224743    0.214664    4.068445      0.0000     24.850000   6.0083621E+02
  61.347550    0.214477    4.069020      0.0000     24.850000   5.7911043E+02
  61.482639    0.214286    4.069536      0.0000     24.850000   5.5221023E+02
  61.631236    0.214088    4.069993      0.0000     24.850000   5.2096118E+02
  61.794693    0.213884    4.070391      0.0000     24.850000   4.8637862E+02
  61.974495    0.213672    4.070733      0.0000     24.850000   4.4953717E+02
  62.172278    0.213456    4.071022      0.0000     24.850000   4.1146026E+02
  62.389839    0.213237    4.071262      0.0000     24.850000   3.7304334E+02
  62.629157    0.213017    4.071456      0.0000     24.850000   3.3503142E+02
  62.892406    0.212798    4.071611      0.0000     24.850000   2.9801995E+02
  63.181979    0.212581    4.071732      0.0000     24.850000   2.6247931E+02
  63.500511    0.212369    4.071824      0.0000     24.850000   2.2877622E+02
  63.850895    0.212163    4.071892      0.0000     24.850000   1.9719988E+02
  64.236318    0.211964    4.071943      0.0000     24.850000   1.6797563E+02
  64.660283    0.211773    4.071982      0.0000     24.850000   1.4127713E+02
  65.000000    0.211637    4.072006      0.0000     24.850000   1.2308502E+02
  65.000000    0.234741    3.980340    123.0000     24.850000   6.3155875E+04
  65.000000    0.234741    3.980340    123.0000     24.850000   6.3155875E+04
  65.000333    0.235000    3.979482    123.0000     24.850000   6.3765868E+04
  65.000700    0.235163    3.978944    123.0000     24.850000   6.4145526E+04
  65.001103    0.235296    3.978509    123.0000     24.850000   6.4450548E+04
  65.001547    0.235416    3.978120    123.0000     24.850000   6.4721066E+04
  65.002035    0.235528    3.977756    123.0000     24.850000   6.4973317E+04
  65.002572    0.235637    3.977403    123.0000     24.850000   6.5215470E+04
  65.003162    0.235744    3.977056    123.0000     24.850000   6.5452406E+04
  65.003812    0.235850    3.976710    123.0000     24.850000   6.5687266E+04
  65.004526    0.235958    3.976361    123.0000     24.850000   6.5922318E+04
  65.005312    0.236066    3.976007    123.0000     24.850000   6.6159228E+04
  65.006177    0.236176    3.975645    123.0000     24.850000   6.6399346E+04
  65.007128    0.236288    3.975273    123.0000     24.850000   6.6643751E+04
  65.008174    0.236403    3.974890    123.0000     24.850000   6.6893392E+04
  65.009325    0.236521    3.974495    123.0000     24.850000   6.7149066E+04
  65.010591    0.236642    3.974085    123.0000     24.850000   6.7411518E+04
  65.011983    0.236767    3.973660    123.0000     24.850000   6.7681401E+04
  65.013515    0.236895    3.973217    123.0000     24.850000   6.7959346E+04
  65.015200    0.237026    3.972755    123.0000     24.850000   6.8245924E+04
  65.017053    0.237162    3.972272    123.0000     24.850000   6.8541706E+04
  65.019092    0.237301    3.971768    123.0000     24.850000   6.8847217E+04
  65.021334    0.237444    3.971239    123.0000     24.850000   6.9162996E+04
  65.023801    0.237592    3.970685    123.0000     24.850000   6.9489545E+04
  65.026514    0.237743    3.970104    123.0000     24.850000   6.9827390E+04
  65.029499    0.237897    3.969492    123.0000     24.850000   7.0177032E+04
  65.032782    0.238056    3.968849    123.0000     24.850000   7.0539002E+04
  65.036394    0.238217    3.968171    123.0000     24.850000   7.0913821E+04
  65.040367    0.238382    3.967457    123.0000     24.850000   7.1302058E+04
  65.044737    0.238549    3.966703    123.0000     24.850000   7.1704298E+04
  65.049544    0.238718    3.965906    123.0000     24.850000   7.2121220E+04
  65.054831    0.238890    3.965063    123.0000     24.850000   7.2553593E+04
  65.060648    0.239063    3.964171    123.0000     24.850000   7.3002392E+04
  65.067046    0.239237    3.963224    123.0000     24.850000   7.3468862E+04
  65.074084    0.239414    3.962221    123.0000     24.850000   7.3954730E+04
  65.081826    0.239595    3.961154    123.0000     24.850000   7.4462378E+04
  65.090341    0.239782    3.960020    123.0000     24.850000   7.4995156E+04
  65.099709    0.239979    3.958813    123.0000     24.850000   7.5557578E+04
  65.110013    0.240192    3.957526    123.0000     24.850000   7.6155489E+04
  65.121348    0.240430    3.956154    123.0000     24.850000   7.6795897E+04
  65.133816    0.240701    3.954690    123.0000     24.850000   7.7486624E+04
  65.147531    0.241013    3.953127    123.0000     24.850000   7.8235717E+04
  65.162617    0.241375    3.951457    123.0000     24.850000   7.9050984E+04
  65.179212    0.241795    3.949672    123.0000     24.850000   7.9939629E+04
  65.197467    0.242277    3.947763    123.0000     24.850000   8.0908172E+04
  65.217547    0.242828    3.945724    123.0000     24.850000   8.1962419E+04
  65.239635    0.243451    3.943545    123.0000     24.850000   8.3107538E+04
  65.263932    0.244150    3.941219    123.0000     24.850000   8.4348025E+04
  65.290658    0.244929    3.938737    123.0000     24.850000   8.5687684E+04
  65.320057    0.245791    3.936092    123.0000     24.850000   8.7129486E+04
  65.352397    0.246740    3.933278    123.0000     24.850000   8.8675448E+04
  65.387970    0.247779    3.930289    123.0000     24.850000   9.0326413E+04
  65.427100    0.248911    3.927118    123.0000     24.850000   9.2081895E+04
  65.470143    0.250139    3.923763    123.0000     24.850000   9.3939850E+04
  65.517491    0.251467    3.920218    123.0000     24.850000   9.5896527E+04
  65.569573    0.252897    3.916480    123.0000     24.850000   9.7946292E+04
  65.626864    0.254434    3.912546    123.0000     24.850000   1.0008156E+05
  65.689884    0.256079    3.908412    123.0000     24.850000   1.0229274E+05
  65.759205    0.257837    3.904075    123.0000     24.850000   1.0456836E+05
  65.835459    0.259713    3.899531    123.0000     24.850000   1.0689517E+05
  65.919338    0.261713    3.894777    123.0000     24.850000   1.0925827E+05
  66.011605    0.263845    3.889810    123.0000     24.850000   1.1164124E+05
  66.113099    0.266118    3.884626    123.0000     24.850000   1.1402645E+05
  66.224743    0.268542    3.879225    123.0000     24.850000   1.1639556E+05
  66.347550    0.271131    3.873608    123.0000     24.850000   1.1873034E+05
  66.482639    0.273903    3.867778    123.0000     24.850000   1.2101409E+05
  66.631236    0.276884    3.861746    123.0000     24.850000   1.2323390E+05
  66.794693    0.280112    3.855525    123.0000     24.850000   1.2538510E+05
  66.974495    0.283662    3.849136    123.0000     24.850000   1.2748431E+05
  67.172278    0.287754    3.842610    123.0000     24.850000   1.2962623E+05
  67.389839    0.292999    3.835999    123.0000     24.850000   1.3211741E+05
  67.629157    0.299987    3.829390    123.0000     24.850000   1.3525550E+05
  67.892406    0.308613    3.822911    123.0000     24.850000   1.3891032E+05
  68.181979    0.317341    3.816685    123.0000     24.850000   1.4190581E+05
  68.471553    0.325243    3.811316    123.0000     24.850000   1.4378583E+05
  68.761127    0.333382    3.806628    123.0000     24.850000   1.4544947E+05
  69.050701    0.342072    3.802381    123.0000     24.850000   1.4721140E+05
  69.340275    0.351353    3.798400    123.0000     24.850000   1.4920514E+05
  69.629849    0.360989    3.794576    123.0000     24.850000   1.5135575E+05
  69.919423    0.370657    3.790819    123.0000     24.850000   1.5348802E+05
  70.000000    0.373550    3.789774    123.0000     24.850000   1.5421478E+05
  70.000000    0.350441    3.911055      0.0000     24.850000   9.9897920E+03
  70.000000    0.350441    3.911055      0.0000     24.850000   9.9897920E+03
  70.000333    0.342572    3.911291      0.0000     24.850000   6.2489241E+03
  70.000700    0.339483    3.911455      0.0000     24.850000   4.9082932E+03
  70.001103    0.337576    3.911597      0.0000     24.850000   4.1312192E+03
  70.001547    0.336167    3.911731      0.0000     24.850000   3.5840084E+03
  70.002035    0.335027    3.911862      0.0000     24.850000   3.1588004E+03
  70.002572    0.334054    3.911994      0.0000     24.850000   2.8090284E+03
  70.003162    0.333195    3.912129      0.0000     24.850000   2.5106597E+03
  70.003812    0.332417    3.912268      0.0000     24.850000   2.2498279E+03
  70.004526    0.331699    3.912412      0.0000     24.850000   2.0178247E+03
  70.005312    0.331029    3.912562      0.0000     24.850000   1.8089040E+03
  70.006177    0.330395    3.912720      0.0000     24.850000   1.6190791E+03
  70.007128    0.329790    3.912885      0.0000     24.850000   1.4455376E+03
  70.008174    0.329209    3.913059      0.0000     24.850000   1.2862246E+03
  70.009325    0.328647    3.913242      0.0000     24.850000   1.1396534E+03
  70.010591    0.328100    3.913436      0.0000     24.850000   1.0047178E+03
  70.011983    0.327564    3.913641      0.0000     24.850000   8.8062884E+02
  70.013515    0.327038    3.913858      0.0000     24.850000   7.6681140E+02
  70.015200    0.326518    3.914088      0.0000     24.850000   6.6288858E+02
  70.017053    0.326003    3.914332      0.0000     24.850000   5.6861436E+02
  70.019092    0.325489    3.914591      0.0000     24.850000   4.8387798E+02
  70.021334    0.324976    3.914865      0.0000     24.850000   4.0865432E+02
  70.023801    0.324462    3.915155      0.0000     24.850000   3.4301738E+02
  70.026514    0.323944    3.915463      0.0000     24.850000   2.8709967E+02
  70.029499    0.323421    3.915789      0.0000     24.850000   2.4110946E+02
  70.032782    0.322891    3.916135      0.0000     24.850000   2.0529418E+02
  70.036394    0.322352    3.916501      0.0000     24.850000   1.7995753E+02
  70.040367    0.321802    3.916888      0.0000     24.850000   1.6542274E+02
  70.044737    0.321239    3.917296      0.0000     24.850000   1.6204594E+02
  70.049544    0.320661    3.917728      0.0000     24.850000   1.7017593E+02
  70.054831    0.320066    3.918183      0.0000     24.850000   1.9016208E+02
  70.060648    0.319452    3.918663      0.0000     24.850000   2.2231071E+02
  70.067046    0.318818    3.919167      0.0000     24.850000   2.6689131E+02
  70.074084    0.318160    3.919697      0.0000     24.850000   3.2409711E+02
  70.081826    0.317478    3.920253      0.0000     24.850000   3.9406122E+02
  70.090341    0.316769    3.920835      0.0000     24.850000   4.7683364E+02
  70.099709    0.316032    3.921443      0.0000     24.850000   5.7241502E+02
  70.110013    0.315266    3.922078      0.0000     24.850000   6.8074506E+02
  70.121348    0.314469    3.922738      0.0000     24.850000   8.0173271E+02
  70.133816    0.313640    3.923424      0.0000     24.850000   9.3522285E+02
  70.147531    0.312778    3.924135      0.0000     24.850000   1.0809916E+03
  70.162617    0.311883    3.924869      0.0000     24.850000   1.2386745E+03
  70.179212    0.310954    3.925626      0.0000     24.850000   1.4077293E+03
  70.197467    0.309991    3.926403      0.0000     24.850000   1.5873324E+03
  70.217547    0.308995    3.927199      0.0000     24.850000   1.7762908E+03
  70.239635    0.307964    3.928011      0.0000     24.850000   1.9728557E+03
  70.263932    0.306899    3.928837      0.0000     24.850000   2.1745705E+03
  70.290658    0.305799    3.929672      0.0000     24.850000   2.3781344E+03
  70.320057    0.304663    3.930514      0.0000     24.850000   2.5794248E+03
  70.352397    0.303487    3.931360      0.0000     24.850000   2.7733937E+03
  70.387970    0.302265    3.932204      0.0000     24.850000   2.9533695E+03
  70.427100    0.300975    3.933043      0.0000     24.850000   3.1085407E+03
  70.470143    0.299565    3.933871      0.0000     24.850000   3.2174643E+03
  70.517491    0.297915    3.934681      0.0000     24.850000   3.2377975E+03
  70.569573    0.295863    3.935462      0.0000     24.850000   3.1291889E+03
  70.626864    0.293416    3.936203      0.0000     24.850000   2.9293209E+03
  70.689884    0.290743    3.936901      0.0000     24.850000   2.7122520E+03
  70.759205    0.287982    3.937557      0.0000     24.850000   2.5134446E+03
  70.835459    0.285216    3.938176      0.0000     24.850000   2.3395007E+03
  70.919338    0.282493    3.938757      0.0000     24.850000   2.1875597E+03
  71.011605    0.279842    3.939302      0.0000     24.850000   2.0527643E+03
  71.113099    0.277280    3.939807      0.0000     24.850000   1.9304312E+03
  71.224743    0.274815    3.940270      0.0000     24.850000   1.8167174E+03
  71.347550    0.272450    3.940688      0.0000     24.850000   1.7088085E+03
  71.482639    0.270185    3.941056      0.0000     24.850000   1.6049065E+03
  71.631236    0.268016    3.941373      0.0000     24.850000   1.5040549E+03
  71.794693    0.265941    3.941639      0.0000     24.850000   1.4059060E+03
  71.974495    0.263961    3.941853      0.0000     24.850000   1.3104694E+03
  72.172278    0.262073    3.942019      0.0000     24.850000   1.2179229E+03
  72.389839    0.260280    3.942141      0.0000     24.850000   1.1284734E+03
  72.629157    0.258583    3.942224      0.0000     24.850000   1.0422893E+03
  72.892406    0.256985    3.942273      0.0000     24.850000   9.5946522E+02
  73.181979    0.255491    3.942295      0.0000     24.850000   8.8002706E+02
  73.500511    0.254105    3.942293      0.0000     24.850000   8.0394400E+02
  73.850895    0.252830    3.942275      0.0000     24.850000   7.3115841E+02
  74.236318    0.251672    3.942243      0.0000     24.850000   6.6160770E+02
  74.660283    0.250632    3.942203      0.0000     24.850000   5.9525060E+02
  75.000000    0.249932    3.942170      0.0000     24.850000   5.4805348E+02
