   15.045, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.050, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.055, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.061, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.067, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.074, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.082, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.090, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.100, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.110, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.121, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.134, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.148, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.163, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.179, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.197, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.218, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.240, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.264, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.291, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.320, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.352, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.388, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.427, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.470, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.517, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.570, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.627, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.690, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.759, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.835, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   15.919, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.012, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.113, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.225, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.348, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.483, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.631, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.795, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   16.974, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.172, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.390, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.629, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   17.892, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   18.182, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   18.501, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   18.851, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   19.236, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   19.660, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.000, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.000, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.0000 W-h/m2
  
   20.000, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.000, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.001, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.001, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.002, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.002, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.003, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.003, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.004, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.005, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.005, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.006, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.007, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.008, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.009, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.011, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.012, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.014, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.015, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.017, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.019, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.021, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.024, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.027, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.029, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.033, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.036, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.040, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.045, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.050, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.055, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.061, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.067, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.074, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.082, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.090, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.100, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.110, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.121, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.134, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.148, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.163, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.179, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.197, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.218, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.240, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.264, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.291, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.320, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.352, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.388, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.427, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.470, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.517, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.570, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.627, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.690, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.759, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.835, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   20.919, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.012, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.113, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.225, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.348, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.483, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.631, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.795, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   21.974, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   22.172, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   22.390, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   22.629, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   22.892, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   23.182, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   23.501, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   23.851, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   24.236, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   24.660, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   25.000, 0.6000, 0.5000,  4.06267,  4.06267,     0.00,  24.85,   0.00, 
   25.000, 0.6000, 0.5000,  4.01572,  4.06267,    44.00,  24.85,   2.07, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.0000 W-h/m2
  
   25.000, 0.6000, 0.5000,  4.01572,  4.06267,    44.00,  24.85,   2.07, 
   25.000, 0.6000, 0.5000,  4.01546,  4.06267,    44.00,  24.85,   2.08, 
   25.001, 0.6000, 0.5000,  4.01530,  4.06267,    44.00,  24.85,   2.08, 
   25.001, 0.6000, 0.5000,  4.01515,  4.06266,    44.00,  24.85,   2.09, 
   25.002, 0.6000, 0.5000,  4.01503,  4.06266,    44.00,  24.85,   2.10, 
   25.002, 0.6000, 0.5000,  4.01490,  4.06265,    44.00,  24.85,   2.10, 
   25.003, 0.6000, 0.5000,  4.01478,  4.06265,    44.00,  24.85,   2.11, 
   25.003, 0.5999, 0.5000,  4.01466,  4.06264,    44.00,  24.85,   2.11, 
   25.004, 0.5999, 0.5000,  4.01454,  4.06263,    44.00,  24.85,   2.12, 
   25.005, 0.5999, 0.5000,  4.01441,  4.06263,    44.00,  24.85,   2.12, 
   25.005, 0.5999, 0.5001,  4.01428,  4.06262,    44.00,  24.85,   2.13, 
   25.006, 0.5999, 0.5001,  4.01415,  4.06261,    44.00,  24.85,   2.13, 
   25.007, 0.5999, 0.5001,  4.01401,  4.06260,    44.00,  24.85,   2.14, 
   25.008, 0.5999, 0.5001,  4.01387,  4.06259,    44.00,  24.85,   2.14, 
   25.009, 0.5998, 0.5001,  4.01372,  4.06258,    44.00,  24.85,   2.15, 
   25.011, 0.5998, 0.5001,  4.01356,  4.06257,    44.00,  24.85,   2.16, 
   25.012, 0.5998, 0.5001,  4.01339,  4.06255,    44.00,  24.85,   2.16, 
   25.014, 0.5998, 0.5001,  4.01322,  4.06254,    44.00,  24.85,   2.17, 
   25.015, 0.5997, 0.5002,  4.01304,  4.06252,    44.00,  24.85,   2.18, 
   25.017, 0.5997, 0.5002,  4.01285,  4.06250,    44.00,  24.85,   2.18, 
   25.019, 0.5997, 0.5002,  4.01265,  4.06248,    44.00,  24.85,   2.19, 
   25.021, 0.5996, 0.5002,  4.01244,  4.06246,    44.00,  24.85,   2.20, 
   25.024, 0.5996, 0.5003,  4.01222,  4.06243,    44.00,  24.85,   2.21, 
   25.027, 0.5995, 0.5003,  4.01198,  4.06240,    44.00,  24.85,   2.22, 
   25.029, 0.5995, 0.5003,  4.01173,  4.06237,    44.00,  24.85,   2.23, 
   25.033, 0.5994, 0.5004,  4.01147,  4.06234,    44.00,  24.85,   2.24, 
   25.036, 0.5993, 0.5004,  4.01119,  4.06230,    44.00,  24.85,   2.25, 
   25.040, 0.5993, 0.5004,  4.01090,  4.06226,    44.00,  24.85,   2.26, 
   25.045, 0.5992, 0.5005,  4.01059,  4.06222,    44.00,  24.85,   2.27, 
   25.050, 0.5991, 0.5005,  4.01027,  4.06217,    44.00,  24.85,   2.28, 
   25.055, 0.5990, 0.5006,  4.00992,  4.06212,    44.00,  24.85,   2.30, 
   25.061, 0.5989, 0.5006,  4.00955,  4.06206,    44.00,  24.85,   2.31, 
   25.067, 0.5988, 0.5007,  4.00916,  4.06199,    44.00,  24.85,   2.32, 
   25.074, 0.5986, 0.5008,  4.00875,  4.06192,    44.00,  24.85,   2.34, 
   25.082, 0.5985, 0.5009,  4.00831,  4.06184,    44.00,  24.85,   2.35, 
   25.090, 0.5984, 0.5010,  4.00785,  4.06176,    44.00,  24.85,   2.37, 
   25.100, 0.5982, 0.5011,  4.00736,  4.06166,    44.00,  24.85,   2.39, 
   25.110, 0.5980, 0.5012,  4.00683,  4.06156,    44.00,  24.85,   2.41, 
   25.121, 0.5978, 0.5013,  4.00628,  4.06145,    44.00,  24.85,   2.43, 
   25.134, 0.5976, 0.5014,  4.00569,  4.06132,    44.00,  24.85,   2.45, 
   25.148, 0.5973, 0.5016,  4.00506,  4.06119,    44.00,  24.85,   2.47, 
   25.163, 0.5970, 0.5017,  4.00439,  4.06104,    44.00,  24.85,   2.49, 
   25.179, 0.5967, 0.5019,  4.00367,  4.06087,    44.00,  24.85,   2.51, 
   25.197, 0.5964, 0.5021,  4.00291,  4.06069,    44.00,  24.85,   2.54, 
   25.218, 0.5960, 0.5023,  4.00211,  4.06049,    44.00,  24.85,   2.57, 
   25.240, 0.5956, 0.5026,  4.00124,  4.06028,    44.00,  24.85,   2.59, 
   25.264, 0.5952, 0.5028,  4.00033,  4.06004,    44.00,  24.85,   2.62, 
   25.291, 0.5947, 0.5031,  3.99934,  4.05978,    44.00,  24.85,   2.66, 
   25.320, 0.5942, 0.5034,  3.99830,  4.05950,    44.00,  24.85,   2.69, 
   25.352, 0.5936, 0.5038,  3.99717,  4.05919,    44.00,  24.85,   2.72, 
   25.388, 0.5929, 0.5041,  3.99597,  4.05886,    44.00,  24.85,   2.76, 
   25.427, 0.5922, 0.5046,  3.99467,  4.05849,    44.00,  24.85,   2.80, 
   25.470, 0.5914, 0.5050,  3.99325,  4.05809,    44.00,  24.85,   2.85, 
   25.517, 0.5906, 0.5055,  3.99170,  4.05765,    44.00,  24.85,   2.89, 
   25.570, 0.5896, 0.5061,  3.98998,  4.05717,    44.00,  24.85,   2.95, 
   25.627, 0.5886, 0.5067,  3.98805,  4.05665,    44.00,  24.85,   3.01, 
   25.690, 0.5874, 0.5074,  3.98586,  4.05609,    44.00,  24.85,   3.08, 
   25.759, 0.5861, 0.5081,  3.98334,  4.05547,    44.00,  24.85,   3.17, 
   25.835, 0.5848, 0.5089,  3.98041,  4.05479,    44.00,  24.85,   3.26, 
   25.919, 0.5832, 0.5098,  3.97697,  4.05405,    44.00,  24.85,   3.38, 
   26.012, 0.5815, 0.5108,  3.97288,  4.05322,    44.00,  24.85,   3.53, 
   26.113, 0.5797, 0.5119,  3.96800,  4.05229,    44.00,  24.85,   3.70, 
   26.225, 0.5776, 0.5131,  3.96225,  4.05122,    44.00,  24.85,   3.91, 
   26.348, 0.5754, 0.5144,  3.95574,  4.04994,    44.00,  24.85,   4.13, 
   26.483, 0.5729, 0.5158,  3.94892,  4.04832,    44.00,  24.85,   4.36, 
   26.631, 0.5702, 0.5174,  3.94245,  4.04613,    44.00,  24.85,   4.53, 
   26.795, 0.5672, 0.5192,  3.93684,  4.04294,    44.00,  24.85,   4.62, 
   26.974, 0.5640, 0.5211,  3.93214,  4.03811,    44.00,  24.85,   4.59, 
   27.172, 0.5603, 0.5232,  3.92807,  4.03097,    44.00,  24.85,   4.44, 
   27.390, 0.5564, 0.5255,  3.92420,  4.02170,    44.00,  24.85,   4.25, 
   27.629, 0.5520, 0.5281,  3.92012,  4.01222,    44.00,  24.85,   4.07, 
   27.892, 0.5472, 0.5309,  3.91546,  4.00487,    44.00,  24.85,   3.97, 
   28.182, 0.5419, 0.5340,  3.90992,  4.00009,    44.00,  24.85,   3.97, 
   28.501, 0.5361, 0.5374,  3.90317,  3.99667,    44.00,  24.85,   4.08, 
   28.851, 0.5297, 0.5411,  3.89467,  3.99316,    44.00,  24.85,   4.26, 
   29.236, 0.5227, 0.5453,  3.88359,  3.98819,    44.00,  24.85,   4.49, 
   29.660, 0.5149, 0.5498,  3.86912,  3.98028,    44.00,  24.85,   4.75, 
   30.000, 0.5087, 0.5534,  3.85627,  3.97151,    44.00,  24.85,   4.93, 
   30.000, 0.5087, 0.5534,  3.90678,  3.97151,     0.00,  24.85,   0.18, 
 specific energy segment =    17.64 W-h/kg
 specific power segment  =   211.67 W/kg
 total heat =          0.3382 W-h/m2
  
   30.000, 0.5087, 0.5534,  3.90678,  3.97151,     0.00,  24.85,   0.18, 
   30.000, 0.5087, 0.5534,  3.90769,  3.97151,     0.00,  24.85,   0.18, 
   30.001, 0.5087, 0.5534,  3.90827,  3.97151,     0.00,  24.85,   0.18, 
   30.001, 0.5087, 0.5534,  3.90874,  3.97151,     0.00,  24.85,   0.18, 
   30.002, 0.5087, 0.5534,  3.90915,  3.97151,     0.00,  24.85,   0.18, 
   30.002, 0.5087, 0.5534,  3.90954,  3.97151,     0.00,  24.85,   0.18, 
   30.003, 0.5087, 0.5534,  3.90992,  3.97151,     0.00,  24.85,   0.18, 
   30.003, 0.5087, 0.5534,  3.91028,  3.97151,     0.00,  24.85,   0.18, 
   30.004, 0.5087, 0.5534,  3.91065,  3.97151,     0.00,  24.85,   0.18, 
   30.005, 0.5087, 0.5534,  3.91102,  3.97151,     0.00,  24.85,   0.18, 
   30.005, 0.5087, 0.5534,  3.91139,  3.97151,     0.00,  24.85,   0.18, 
   30.006, 0.5087, 0.5534,  3.91176,  3.97151,     0.00,  24.85,   0.18, 
   30.007, 0.5087, 0.5534,  3.91215,  3.97151,     0.00,  24.85,   0.18, 
   30.008, 0.5087, 0.5534,  3.91254,  3.97151,     0.00,  24.85,   0.18, 
   30.009, 0.5087, 0.5534,  3.91294,  3.97151,     0.00,  24.85,   0.18, 
   30.011, 0.5087, 0.5534,  3.91336,  3.97151,     0.00,  24.85,   0.18, 
   30.012, 0.5087, 0.5534,  3.91379,  3.97151,     0.00,  24.85,   0.18, 
   30.014, 0.5087, 0.5534,  3.91423,  3.97151,     0.00,  24.85,   0.18, 
   30.015, 0.5087, 0.5534,  3.91469,  3.97151,     0.00,  24.85,   0.18, 
   30.017, 0.5087, 0.5534,  3.91516,  3.97151,     0.00,  24.85,   0.18, 
   30.019, 0.5087, 0.5534,  3.91565,  3.97151,     0.00,  24.85,   0.17, 
   30.021, 0.5087, 0.5534,  3.91616,  3.97151,     0.00,  24.85,   0.17, 
   30.024, 0.5087, 0.5534,  3.91669,  3.97151,     0.00,  24.85,   0.17, 
   30.027, 0.5087, 0.5534,  3.91724,  3.97151,     0.00,  24.85,   0.17, 
   30.029, 0.5087, 0.5534,  3.91781,  3.97151,     0.00,  24.85,   0.17, 
   30.033, 0.5087, 0.5534,  3.91840,  3.97151,     0.00,  24.85,   0.17, 
   30.036, 0.5087, 0.5534,  3.91902,  3.97151,     0.00,  24.85,   0.17, 
   30.040, 0.5087, 0.5534,  3.91966,  3.97151,     0.00,  24.85,   0.17, 
   30.045, 0.5087, 0.5534,  3.92032,  3.97151,     0.00,  24.85,   0.17, 
   30.050, 0.5087, 0.5534,  3.92101,  3.97151,     0.00,  24.85,   0.17, 
   30.055, 0.5087, 0.5534,  3.92173,  3.97151,     0.00,  24.85,   0.17, 
   30.061, 0.5087, 0.5534,  3.92247,  3.97151,     0.00,  24.85,   0.17, 
   30.067, 0.5087, 0.5534,  3.92325,  3.97151,     0.00,  24.85,   0.17, 
   30.074, 0.5087, 0.5534,  3.92405,  3.97151,     0.00,  24.85,   0.17, 
   30.082, 0.5087, 0.5534,  3.92488,  3.97151,     0.00,  24.85,   0.17, 
   30.090, 0.5087, 0.5534,  3.92574,  3.97151,     0.00,  24.85,   0.17, 
   30.100, 0.5087, 0.5534,  3.92664,  3.97151,     0.00,  24.85,   0.17, 
   30.110, 0.5087, 0.5534,  3.92756,  3.97151,     0.00,  24.85,   0.17, 
   30.121, 0.5087, 0.5534,  3.92852,  3.97151,     0.00,  24.85,   0.17, 
   30.134, 0.5087, 0.5534,  3.92951,  3.97151,     0.00,  24.85,   0.17, 
   30.148, 0.5087, 0.5534,  3.93053,  3.97151,     0.00,  24.85,   0.17, 
   30.163, 0.5087, 0.5534,  3.93159,  3.97151,     0.00,  24.85,   0.16, 
   30.179, 0.5087, 0.5534,  3.93268,  3.97151,     0.00,  24.85,   0.16, 
   30.197, 0.5087, 0.5534,  3.93380,  3.97151,     0.00,  24.85,   0.16, 
   30.218, 0.5087, 0.5534,  3.93495,  3.97151,     0.00,  24.85,   0.16, 
   30.240, 0.5087, 0.5534,  3.93614,  3.97151,     0.00,  24.85,   0.16, 
   30.264, 0.5087, 0.5534,  3.93736,  3.97151,     0.00,  24.85,   0.16, 
   30.291, 0.5087, 0.5534,  3.93861,  3.97151,     0.00,  24.85,   0.15, 
   30.320, 0.5087, 0.5534,  3.93989,  3.97151,     0.00,  24.85,   0.15, 
   30.352, 0.5087, 0.5534,  3.94120,  3.97151,     0.00,  24.85,   0.15, 
   30.388, 0.5087, 0.5534,  3.94254,  3.97151,     0.00,  24.85,   0.14, 
   30.427, 0.5087, 0.5534,  3.94390,  3.97151,     0.00,  24.85,   0.14, 
   30.470, 0.5087, 0.5534,  3.94529,  3.97151,     0.00,  24.85,   0.13, 
   30.517, 0.5087, 0.5534,  3.94669,  3.97151,     0.00,  24.85,   0.12, 
   30.570, 0.5087, 0.5534,  3.94811,  3.97151,     0.00,  24.85,   0.12, 
   30.627, 0.5087, 0.5534,  3.94954,  3.97151,     0.00,  24.85,   0.11, 
   30.690, 0.5087, 0.5534,  3.95097,  3.97151,     0.00,  24.85,   0.10, 
   30.759, 0.5087, 0.5534,  3.95239,  3.97151,     0.00,  24.85,   0.09, 
   30.835, 0.5087, 0.5534,  3.95380,  3.97151,     0.00,  24.85,   0.09, 
   30.919, 0.5087, 0.5534,  3.95518,  3.97151,     0.00,  24.85,   0.08, 
   31.012, 0.5087, 0.5534,  3.95653,  3.97151,     0.00,  24.85,   0.07, 
   31.113, 0.5087, 0.5534,  3.95784,  3.97151,     0.00,  24.85,   0.06, 
   31.225, 0.5087, 0.5534,  3.95910,  3.97151,     0.00,  24.85,   0.06, 
   31.348, 0.5087, 0.5534,  3.96031,  3.97151,     0.00,  24.85,   0.05, 
   31.483, 0.5087, 0.5534,  3.96145,  3.97151,     0.00,  24.85,   0.04, 
   31.631, 0.5087, 0.5534,  3.96253,  3.97151,     0.00,  24.85,   0.04, 
   31.795, 0.5087, 0.5534,  3.96353,  3.97151,     0.00,  24.85,   0.03, 
   31.974, 0.5087, 0.5534,  3.96447,  3.97151,     0.00,  24.85,   0.03, 
   32.172, 0.5087, 0.5534,  3.96533,  3.97151,     0.00,  24.85,   0.03, 
   32.390, 0.5087, 0.5534,  3.96612,  3.97151,     0.00,  24.85,   0.02, 
   32.629, 0.5087, 0.5534,  3.96683,  3.97151,     0.00,  24.85,   0.02, 
   32.892, 0.5087, 0.5534,  3.96748,  3.97151,     0.00,  24.85,   0.02, 
   33.182, 0.5087, 0.5534,  3.96807,  3.97151,     0.00,  24.85,   0.01, 
   33.501, 0.5087, 0.5534,  3.96859,  3.97151,     0.00,  24.85,   0.01, 
   33.851, 0.5087, 0.5534,  3.96905,  3.97151,     0.00,  24.85,   0.01, 
   34.236, 0.5087, 0.5534,  3.96946,  3.97151,     0.00,  24.85,   0.01, 
   34.660, 0.5087, 0.5534,  3.96981,  3.97151,     0.00,  24.85,   0.01, 
   35.000, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.000, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          0.3416 W-h/m2
  
   35.000, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.000, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.001, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.001, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.002, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.002, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.003, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.003, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.004, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.005, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
   35.005, 0.5087, 0.5534,  3.97005,  3.97151,     0.00,  24.85,   0.01, 
